진료년도,상병구분,시도,시군구,성별,환자수,입내원일수,요양급여비용
2024,조울증,강원,강릉시,여,274 ,3543 ,327578710 
2024,조울증,강원,동해시,남,142 ,911 ,53561040 
2024,조울증,강원,동해시,여,141 ,1152 ,62414750 
2024,조울증,강원,속초시,남,32 ,325 ,21085240 
2024,조울증,강원,속초시,여,43 ,380 ,21331090 
2024,조울증,강원,원주시,남,498 ,6988 ,671885340 
2024,조울증,강원,원주시,여,725 ,7222 ,599069520 
2024,조울증,강원,춘천시,남,365 ,3896 ,354812010 
2024,조울증,강원,춘천시,여,434 ,4004 ,345061870 
2024,조울증,강원,태백시,남,18 ,143 ,8060420 
2024,조울증,강원,태백시,여,25 ,170 ,9836740 
2024,조울증,강원,삼척시,남,37 ,183 ,10452200 
2024,조울증,강원,삼척시,여,64 ,546 ,28183490 
2024,조울증,충북,괴산군,남,11 ,211 ,16297090 
2024,조울증,충북,괴산군,여,21 ,685 ,70289300 
2024,조울증,충북,단양군,남,0 ,0 ,0 
2024,조울증,충북,단양군,여,0 ,0 ,0 
2024,조울증,충북,보은군,남,31 ,979 ,92701390 
2024,조울증,충북,보은군,여,42 ,494 ,40101520 
2024,조울증,충북,영동군,남,26 ,1589 ,154457180 
2024,조울증,충북,영동군,여,20 ,179 ,10608050 
2024,조울증,충북,옥천군,남,14 ,133 ,5938980 
2024,조울증,충북,옥천군,여,33 ,303 ,13790360 
2024,조울증,충북,음성군,남,202 ,5246 ,503985380 
2024,조울증,충북,음성군,여,96 ,1679 ,157367450 
2024,조울증,충북,진천군,남,55 ,3229 ,298145420 
2024,조울증,충북,진천군,여,77 ,1244 ,100681280 
2024,조울증,충북,증평군,남,0 ,0 ,0 
2024,조울증,충북,증평군,여,0 ,0 ,0 
2024,조울증,충북,청주상당구,남,190 ,1850 ,150208080 
2024,조울증,충북,청주상당구,여,289 ,2193 ,143847350 
2024,조울증,충북,청주흥덕구,남,216 ,1776 ,109529000 
2024,조울증,충북,청주흥덕구,여,367 ,3444 ,232795500 
2024,조울증,충북,청주청원구,남,75 ,452 ,30007420 
2024,조울증,충북,청주청원구,여,153 ,1049 ,70839890 
2024,조울증,충북,청주서원구,남,327 ,2710 ,272324550 
2024,조울증,충북,청주서원구,여,564 ,4604 ,442272220 
2024,조울증,충북,충주시,남,100 ,978 ,76695670 
2024,조울증,충북,충주시,여,153 ,1833 ,137371920 
2024,조울증,충북,제천시,남,76 ,2363 ,242984620 
2024,조울증,충북,제천시,여,120 ,2189 ,196931330 
2024,조울증,충남,금산군,남,27 ,242 ,8854600 
2024,조울증,충남,금산군,여,48 ,336 ,14541410 
2024,조울증,충남,부여군,남,63 ,1209 ,95659240 
2024,조울증,충남,부여군,여,48 ,342 ,18269050 
2024,조울증,충남,서천군,남,19 ,312 ,24092360 
2024,조울증,충남,서천군,여,41 ,581 ,47737900 
2024,조울증,충남,예산군,남,59 ,322 ,27460590 
2024,조울증,충남,예산군,여,74 ,455 ,31954610 
2024,조울증,충남,청양군,남,16 ,115 ,2832530 
2024,조울증,충남,청양군,여,20 ,96 ,1182500 
2024,조울증,충남,홍성군,남,154 ,1917 ,195381170 
2024,조울증,충남,홍성군,여,212 ,2440 ,245617420 
2024,조울증,충남,태안군,남,23 ,123 ,3227240 
2024,조울증,충남,태안군,여,21 ,105 ,2780040 
2024,조울증,충남,천안서북구,남,273 ,2999 ,286607080 
2024,조울증,충남,천안서북구,여,500 ,5313 ,474054950 
2024,조울증,충남,천안동남구,남,557 ,4753 ,452116560 
2024,조울증,충남,천안동남구,여,1011 ,11432 ,1246460060 
2024,조울증,충남,공주시,남,236 ,4093 ,448936150 
2024,조울증,충남,공주시,여,262 ,3338 ,365231870 
2024,조울증,충남,보령시,남,68 ,815 ,58741490 
2024,조울증,충남,보령시,여,79 ,1772 ,136443270 
2024,조울증,충남,아산시,남,247 ,2087 ,219721280 
2024,조울증,충남,아산시,여,485 ,4339 ,437403410 
2024,조울증,충남,서산시,남,56 ,467 ,19028830 
2024,조울증,충남,서산시,여,76 ,698 ,25357580 
2024,조울증,충남,논산시,남,52 ,453 ,42885510 
2024,조울증,충남,논산시,여,93 ,1056 ,87513290 
2024,조울증,충남,계룡시,남,0 ,0 ,0 
2024,조울증,충남,계룡시,여,0 ,0 ,0 
2024,조울증,충남,당진시,남,236 ,2195 ,114894900 
2024,조울증,충남,당진시,여,320 ,3039 ,163039860 
2024,조울증,전북,고창군,남,24 ,130 ,4899300 
2024,조울증,전북,고창군,여,22 ,238 ,9522810 
2024,조울증,전북,무주군,남,0 ,0 ,0 
2024,조울증,전북,무주군,여,13 ,20 ,241810 
2024,조울증,전북,부안군,남,17 ,79 ,3053960 
2024,조울증,전북,부안군,여,20 ,124 ,4675080 
2024,조울증,전북,순창군,남,0 ,0 ,0 
2024,조울증,전북,순창군,여,0 ,0 ,0 
2024,조울증,전북,완주군,남,120 ,2727 ,380474920 
2024,조울증,전북,완주군,여,170 ,3359 ,482267570 
2024,조울증,전북,임실군,남,0 ,0 ,0 
2024,조울증,전북,임실군,여,0 ,0 ,0 
2024,조울증,전북,장수군,남,0 ,0 ,0 
2024,조울증,전북,장수군,여,0 ,0 ,0 
2024,조울증,전북,진안군,남,0 ,0 ,0 
2024,조울증,전북,진안군,여,0 ,0 ,0 
2024,조울증,전북,군산시,남,99 ,643 ,46666510 
2024,조울증,전북,군산시,여,160 ,1183 ,71897440 
2024,조울증,전북,남원시,남,55 ,565 ,30997100 
2024,조울증,전북,남원시,여,62 ,901 ,56512880 
2024,조울증,전북,익산시,남,173 ,1533 ,180843470 
2024,조울증,전북,익산시,여,293 ,2553 ,332762030 
2024,조울증,전북,전주완산구,남,320 ,2280 ,183943580 
2024,조울증,전북,전주완산구,여,536 ,4394 ,406250400 
2024,조울증,전북,전주덕진구,남,304 ,2649 ,201250140 
2024,조울증,전북,전주덕진구,여,458 ,4395 ,429754200 
2024,조울증,전북,정읍시,남,52 ,609 ,40725490 
2024,조울증,전북,정읍시,여,69 ,572 ,40722920 
2024,조울증,전북,김제시,남,174 ,4654 ,475378060 
2024,조울증,전북,김제시,여,136 ,3186 ,332505280 
2024,조울증,전남,강진군,남,0 ,0 ,0 
2024,조울증,전남,강진군,여,17 ,76 ,6765950 
2024,조울증,전남,고흥군,남,39 ,205 ,8667810 
2024,조울증,전남,고흥군,여,65 ,396 ,15164100 
2024,조울증,전남,곡성군,남,0 ,0 ,0 
2024,조울증,전남,곡성군,여,0 ,0 ,0 
2024,조울증,전남,구례군,남,0 ,0 ,0 
2024,조울증,전남,구례군,여,15 ,42 ,1045480 
2024,조울증,전남,담양군,남,72 ,3972 ,405293150 
2024,조울증,전남,담양군,여,73 ,1419 ,140792070 
2024,조울증,전남,무안군,남,18 ,157 ,12589780 
2024,조울증,전남,무안군,여,52 ,3470 ,298453140 
2024,조울증,전남,보성군,남,34 ,344 ,25504830 
2024,조울증,전남,보성군,여,30 ,665 ,61653040 
2024,조울증,전남,신안군,남,0 ,0 ,0 
2024,조울증,전남,신안군,여,0 ,0 ,0 
2024,조울증,전남,영광군,남,55 ,1449 ,120995220 
2024,조울증,전남,영광군,여,80 ,1139 ,80708110 
2024,조울증,전남,영암군,남,0 ,0 ,0 
2024,조울증,전남,영암군,여,15 ,522 ,45240220 
2024,조울증,전남,완도군,남,0 ,0 ,0 
2024,조울증,전남,완도군,여,10 ,60 ,1775200 
2024,조울증,전남,장성군,남,22 ,88 ,2722450 
2024,조울증,전남,장성군,여,15 ,95 ,7318030 
2024,조울증,전남,장흥군,남,11 ,79 ,5411990 
2024,조울증,전남,장흥군,여,13 ,119 ,8260170 
2024,조울증,전남,진도군,남,0 ,0 ,0 
2024,조울증,전남,진도군,여,10 ,45 ,4431170 
2024,조울증,전남,함평군,남,0 ,0 ,0 
2024,조울증,전남,함평군,여,0 ,0 ,0 
2024,조울증,전남,해남군,남,63 ,733 ,79033190 
2024,조울증,전남,해남군,여,96 ,639 ,68107290 
2024,조울증,전남,화순군,남,45 ,2011 ,212595890 
2024,조울증,전남,화순군,여,73 ,1331 ,162919550 
2024,조울증,전남,나주시,남,222 ,3641 ,386676230 
2024,조울증,전남,나주시,여,288 ,4621 ,455683450 
2024,조울증,전남,목포시,남,298 ,2842 ,233068660 
2024,조울증,전남,목포시,여,352 ,3944 ,290878220 
2024,조울증,전남,순천시,남,175 ,2093 ,191471540 
2024,조울증,전남,순천시,여,262 ,3538 ,310259850 
2024,조울증,전남,여수시,남,131 ,908 ,54257240 
2024,조울증,전남,여수시,여,226 ,1950 ,134630750 
2024,조울증,전남,광양시,남,39 ,268 ,15685090 
2024,조울증,전남,광양시,여,98 ,656 ,34572760 
2024,조울증,경북,고령군,남,0 ,0 ,0 
2024,조울증,경북,고령군,여,12 ,21 ,254410 
2024,조울증,경북,군위군,남,0 ,0 ,0 
2024,조울증,경북,군위군,여,0 ,0 ,0 
2024,조울증,경북,봉화군,남,0 ,0 ,0 
2024,조울증,경북,봉화군,여,0 ,0 ,0 
2024,조울증,경북,성주군,남,17 ,218 ,11569290 
2024,조울증,경북,성주군,여,32 ,132 ,6382590 
2024,조울증,경북,영덕군,남,0 ,0 ,0 
2024,조울증,경북,영덕군,여,0 ,0 ,0 
2024,조울증,경북,영양군,남,0 ,0 ,0 
2024,조울증,경북,영양군,여,0 ,0 ,0 
2024,조울증,경북,예천군,남,0 ,0 ,0 
2024,조울증,경북,예천군,여,0 ,0 ,0 
2024,조울증,경북,울릉군,남,0 ,0 ,0 
2024,조울증,경북,울릉군,여,0 ,0 ,0 
2024,조울증,경북,울진군,남,13 ,78 ,3918000 
2024,조울증,경북,울진군,여,19 ,68 ,1667870 
2024,조울증,경북,의성군,남,12 ,116 ,7382300 
2024,조울증,경북,의성군,여,0 ,0 ,0 
2024,조울증,경북,청도군,남,126 ,4756 ,407019990 
2024,조울증,경북,청도군,여,51 ,357 ,23471490 
2024,조울증,경북,청송군,남,17 ,1692 ,152353020 
2024,조울증,경북,청송군,여,16 ,647 ,59950060 
2024,조울증,경북,칠곡군,남,62 ,1977 ,177056370 
2024,조울증,경북,칠곡군,여,49 ,1247 ,111538080 
2024,조울증,경북,경주시,남,617 ,4667 ,376508730 
2024,조울증,경북,경주시,여,627 ,5918 ,511696190 
2024,조울증,경북,구미시,남,378 ,3948 ,334932140 
2024,조울증,경북,구미시,여,532 ,6790 ,602094590 
2024,조울증,경북,김천시,남,103 ,2320 ,178599720 
2024,조울증,경북,김천시,여,112 ,1349 ,88438240 
2024,조울증,경북,안동시,남,156 ,1844 ,137827610 
2024,조울증,경북,안동시,여,218 ,1858 ,153154450 
2024,조울증,경북,영주시,남,110 ,1310 ,87611030 
2024,조울증,경북,영주시,여,179 ,3184 ,243368560 
2024,조울증,경북,영천시,남,82 ,3319 ,326167740 
2024,조울증,경북,영천시,여,77 ,2314 ,230748770 
2024,조울증,경북,포항남구,남,85 ,495 ,33506180 
2024,조울증,경북,포항남구,여,141 ,838 ,56396930 
2024,조울증,경북,포항북구,남,348 ,5128 ,416378360 
2024,조울증,경북,포항북구,여,439 ,5964 ,466430060 
2024,조울증,경북,문경시,남,45 ,301 ,15015620 
2024,조울증,경북,문경시,여,56 ,532 ,35958130 
2024,조울증,경북,상주시,남,61 ,2333 ,204129960 
2024,조울증,경북,상주시,여,63 ,2066 ,187726130 
2024,조울증,경북,경산시,남,146 ,2920 ,274784450 
2024,조울증,경북,경산시,여,220 ,1643 ,126171040 
2024,조울증,경남,거창군,남,19 ,176 ,6878580 
2024,조울증,경남,거창군,여,31 ,246 ,8751330 
2024,조울증,경남,고성군,남,55 ,973 ,101078880 
2024,조울증,경남,고성군,여,80 ,490 ,50303620 
2024,조울증,경남,남해군,남,16 ,1300 ,90287710 
2024,조울증,경남,남해군,여,53 ,2691 ,186443360 
2024,조울증,경남,산청군,남,0 ,0 ,0 
2024,조울증,경남,산청군,여,0 ,0 ,0 
2024,조울증,경남,의령군,남,14 ,1532 ,147691550 
2024,조울증,경남,의령군,여,11 ,372 ,36559840 
2024,조울증,경남,창녕군,남,62 ,1672 ,154721060 
2024,조울증,경남,창녕군,여,81 ,1670 ,141129640 
2024,조울증,경남,하동군,남,41 ,1901 ,196467830 
2024,조울증,경남,하동군,여,48 ,540 ,45282470 
2024,조울증,경남,함안군,남,13 ,1143 ,106340080 
2024,조울증,경남,함안군,여,18 ,200 ,17548800 
2024,조울증,경남,함양군,남,11 ,43 ,1606110 
2024,조울증,경남,함양군,여,26 ,71 ,3260470 
2024,조울증,경남,합천군,남,12 ,772 ,59804790 
2024,조울증,경남,합천군,여,20 ,467 ,34159910 
2024,조울증,경남,김해시,남,339 ,7385 ,681083910 
2024,조울증,경남,김해시,여,438 ,8626 ,772034910 
2024,조울증,경남,사천시,남,74 ,1300 ,119028780 
2024,조울증,경남,사천시,여,130 ,2865 ,266566340 
2024,조울증,경남,진주시,남,492 ,4449 ,323353480 
2024,조울증,경남,진주시,여,782 ,8118 ,670980910 
2024,조울증,경남,창원마산회원구,남,264 ,4199 ,380085350 
2024,조울증,경남,창원마산회원구,여,395 ,4545 ,372386990 
2024,조울증,경남,창원마산합포구,남,121 ,2745 ,216329310 
2024,조울증,경남,창원마산합포구,여,154 ,2782 ,208799130 
2024,조울증,경남,창원진해구,남,85 ,1626 ,134286510 
2024,조울증,경남,창원진해구,여,181 ,2152 ,160138160 
2024,조울증,경남,창원의창구,남,84 ,517 ,37105480 
2024,조울증,경남,창원의창구,여,113 ,744 ,51475480 
2024,조울증,경남,창원성산구,남,294 ,2427 ,216947940 
2024,조울증,경남,창원성산구,여,553 ,5027 ,490596760 
2024,조울증,경남,통영시,남,69 ,547 ,30669020 
2024,조울증,경남,통영시,여,123 ,869 ,48228350 
2024,조울증,경남,밀양시,남,118 ,1045 ,88131860 
2024,조울증,경남,밀양시,여,158 ,1389 ,110938210 
2024,조울증,경남,거제시,남,144 ,1910 ,132867350 
2024,조울증,경남,거제시,여,191 ,1975 ,117203150 
2024,조울증,경남,양산시,남,487 ,7813 ,784228320 
2024,조울증,경남,양산시,여,604 ,7971 ,884270820 
2024,조울증,제주,서귀포시,남,81 ,545 ,27094410 
2024,조울증,제주,서귀포시,여,112 ,868 ,40802000 
2024,조울증,제주,제주시,남,635 ,7490 ,687719720 
2024,조울증,제주,제주시,여,962 ,11318 ,997695070 
2024,조울증,세종,세종시,남,311 ,2664 ,223716240 
2024,조울증,세종,세종시,여,451 ,4174 ,324702100 
2024,불안장애,서울,강남구,남,8203 ,43400 ,4322310860 
2024,불안장애,서울,강남구,여,12531 ,64076 ,6429073980 
2024,불안장애,서울,강동구,남,3948 ,21839 ,1324137760 
2024,불안장애,서울,강동구,여,5874 ,33400 ,2017051310 
2024,불안장애,서울,강서구,남,4021 ,22743 ,1625818740 
2024,불안장애,서울,강서구,여,6296 ,34501 ,2472582460 
2024,불안장애,서울,관악구,남,3444 ,21054 ,1309588730 
2024,불안장애,서울,관악구,여,5210 ,30909 ,1995575220 
2024,불안장애,서울,구로구,남,2878 ,15968 ,975166750 
2024,불안장애,서울,구로구,여,4418 ,23832 ,1420435010 
2024,불안장애,서울,도봉구,남,1617 ,8034 ,378096210 
2024,불안장애,서울,도봉구,여,2607 ,12776 ,596307300 
2024,불안장애,서울,동대문구,남,2422 ,13951 ,994349680 
2024,불안장애,서울,동대문구,여,3701 ,19724 ,1400598010 
2024,불안장애,서울,동작구,남,3192 ,17911 ,1411232440 
2024,불안장애,서울,동작구,여,5234 ,29077 ,2362024480 
2024,불안장애,서울,마포구,남,4945 ,29167 ,2193848300 
2024,불안장애,서울,마포구,여,8321 ,47777 ,3699620910 
2024,불안장애,서울,서대문구,남,2017 ,11716 ,619953910 
2024,불안장애,서울,서대문구,여,3512 ,17991 ,986453260 
2024,불안장애,서울,성동구,남,1912 ,9934 ,755041510 
2024,불안장애,서울,성동구,여,3081 ,15790 ,1138365030 
2024,불안장애,서울,성북구,남,2096 ,9416 ,614632390 
2024,불안장애,서울,성북구,여,3627 ,16454 ,1117104220 
2024,불안장애,서울,영등포구,남,3348 ,20337 ,1545550130 
2024,불안장애,서울,영등포구,여,4609 ,25813 ,2125386460 
2024,불안장애,서울,용산구,남,1304 ,5884 ,502157040 
2024,불안장애,서울,용산구,여,1920 ,8297 ,708564040 
2024,불안장애,서울,은평구,남,3140 ,16684 ,959487940 
2024,불안장애,서울,은평구,여,5619 ,30149 ,1783434810 
2024,불안장애,서울,종로구,남,3454 ,20200 ,1694037540 
2024,불안장애,서울,종로구,여,5120 ,31401 ,2518046350 
2024,불안장애,서울,중구,남,2223 ,10443 ,885558250 
2024,불안장애,서울,중구,여,3112 ,15158 ,1405187270 
2024,불안장애,서울,송파구,남,5556 ,32173 ,2521795030 
2024,불안장애,서울,송파구,여,9045 ,50503 ,3887463360 
2024,불안장애,서울,중랑구,남,1914 ,10392 ,655594370 
2024,불안장애,서울,중랑구,여,3057 ,15126 ,961066250 
2024,불안장애,서울,양천구,남,2521 ,13499 ,858306350 
2024,불안장애,서울,양천구,여,4266 ,22451 ,1395950410 
2024,불안장애,서울,서초구,남,4584 ,25215 ,2143994060 
2024,불안장애,서울,서초구,여,7086 ,37156 ,3349601370 
2024,불안장애,서울,노원구,남,2428 ,14063 ,769294400 
2024,불안장애,서울,노원구,여,4114 ,24093 ,1278446720 
2024,불안장애,서울,광진구,남,3088 ,18473 ,1432541410 
2024,불안장애,서울,광진구,여,4959 ,26672 ,2116480320 
2024,불안장애,서울,강북구,남,2137 ,14277 ,615204760 
2024,불안장애,서울,강북구,여,3906 ,26549 ,1081548640 
2024,불안장애,서울,금천구,남,1269 ,7104 ,591002950 
2024,불안장애,서울,금천구,여,1611 ,8059 ,647535740 
2024,불안장애,부산,부산남구,남,1404 ,9973 ,653518130 
2024,불안장애,부산,부산남구,여,2192 ,16044 ,1082014380 
2024,불안장애,부산,부산동구,남,1336 ,9466 ,579895170 
2024,불안장애,부산,부산동구,여,2564 ,18717 ,1115959800 
2024,불안장애,부산,부산동래구,남,1979 ,15050 ,882038570 
2024,불안장애,부산,부산동래구,여,3455 ,27545 ,1578769970 
2024,불안장애,부산,부산진구,남,4202 ,30367 ,1732415080 
2024,불안장애,부산,부산진구,여,6869 ,48268 ,2690670060 
2024,불안장애,부산,부산북구,남,2054 ,13825 ,707589460 
2024,불안장애,부산,부산북구,여,3297 ,22356 ,1135642060 
2024,불안장애,부산,부산서구,남,848 ,9300 ,471031630 
2024,불안장애,부산,부산서구,여,1349 ,16855 ,830618560 
2024,불안장애,부산,부산영도구,남,457 ,1903 ,96903600 
2024,불안장애,부산,부산영도구,여,910 ,3373 ,147373950 
2024,불안장애,부산,부산중구,남,576 ,5620 ,247209430 
2024,불안장애,부산,부산중구,여,826 ,7069 ,330185530 
2024,불안장애,부산,부산해운대구,남,2911 ,17764 ,1247410100 
2024,불안장애,부산,부산해운대구,여,4874 ,30242 ,2017984680 
2024,불안장애,부산,부산사하구,남,2551 ,18838 ,971023230 
2024,불안장애,부산,부산사하구,여,4165 ,31088 ,1599940690 
2024,불안장애,부산,부산금정구,남,1308 ,7297 ,374461370 
2024,불안장애,부산,부산금정구,여,1936 ,11309 ,587150330 
2024,불안장애,부산,부산강서구,남,545 ,2389 ,160468400 
2024,불안장애,부산,부산강서구,여,618 ,2777 ,187256770 
2024,불안장애,부산,부산연제구,남,2489 ,19215 ,1095933050 
2024,불안장애,부산,부산연제구,여,4163 ,30234 ,1715367640 
2024,불안장애,부산,부산수영구,남,2216 ,14865 ,903075020 
2024,불안장애,부산,부산수영구,여,3921 ,27300 ,1696025630 
2024,불안장애,부산,부산사상구,남,1687 ,11438 ,675765250 
2024,불안장애,부산,부산사상구,여,1432 ,8626 ,496753950 
2024,불안장애,부산,부산기장군,남,823 ,5248 ,256279910 
2024,불안장애,부산,부산기장군,여,1199 ,6077 ,309265730 
2024,불안장애,인천,인천미추홀구,남,2246 ,12732 ,698481350 
2024,불안장애,인천,인천미추홀구,여,3548 ,21584 ,1148569810 
2024,불안장애,인천,인천동구,남,226 ,930 ,36646310 
2024,불안장애,인천,인천동구,여,316 ,1692 ,111250370 
2024,불안장애,인천,인천부평구,남,2366 ,11750 ,728779970 
2024,불안장애,인천,인천부평구,여,3661 ,17338 ,1087888810 
2024,불안장애,인천,인천중구,남,1622 ,9393 ,514606580 
2024,불안장애,인천,인천중구,여,2410 ,15539 ,815087100 
2024,불안장애,인천,인천서구,남,3805 ,19539 ,1434250970 
2024,불안장애,인천,인천서구,여,6049 ,32122 ,2363993700 
2024,불안장애,인천,인천남동구,남,3147 ,16851 ,1021909370 
2024,불안장애,인천,인천남동구,여,5409 ,29128 ,1750108770 
2024,불안장애,인천,인천연수구,남,1735 ,9346 ,664120120 
2024,불안장애,인천,인천연수구,여,2688 ,15463 ,1111117020 
2024,불안장애,인천,인천계양구,남,1987 ,11197 ,616480160 
2024,불안장애,인천,인천계양구,여,2927 ,17728 ,961658980 
2024,불안장애,인천,인천강화군,남,273 ,1111 ,68027200 
2024,불안장애,인천,인천강화군,여,426 ,1696 ,106403510 
2024,불안장애,인천,인천옹진군,남,20 ,33 ,695770 
2024,불안장애,인천,인천옹진군,여,11 ,22 ,428050 
2024,불안장애,대구,대구남구,남,1340 ,7609 ,433258590 
2024,불안장애,대구,대구남구,여,2316 ,13426 ,796152500 
2024,불안장애,대구,대구동구,남,3344 ,20747 ,1148724000 
2024,불안장애,대구,대구동구,여,4466 ,26886 ,1348832570 
2024,불안장애,대구,대구북구,남,4142 ,24153 ,1046659710 
2024,불안장애,대구,대구북구,여,6399 ,36808 ,1520310940 
2024,불안장애,대구,대구서구,남,1126 ,7469 ,355787450 
2024,불안장애,대구,대구서구,여,1641 ,9606 ,458059640 
2024,불안장애,대구,대구수성구,남,4186 ,26328 ,1703164680 
2024,불안장애,대구,대구수성구,여,6762 ,43133 ,2597369120 
2024,불안장애,대구,대구중구,남,1891 ,10645 ,797416400 
2024,불안장애,대구,대구중구,여,3014 ,16317 ,981125660 
2024,불안장애,대구,대구달서구,남,4482 ,28062 ,1460948730 
2024,불안장애,대구,대구달서구,여,6796 ,44696 ,2424778680 
2024,불안장애,대구,대구달성군,남,1391 ,7032 ,482906190 
2024,불안장애,대구,대구달성군,여,2221 ,10487 ,742699720 
2024,불안장애,대구,대구군위군,남,33 ,85 ,1369500 
2024,불안장애,대구,대구군위군,여,76 ,203 ,3062240 
2024,불안장애,광주,광주동구,남,1052 ,5658 ,335177330 
2024,불안장애,광주,광주동구,여,1493 ,7409 ,447882050 
2024,불안장애,광주,광주북구,남,2792 ,13924 ,740630560 
2024,불안장애,광주,광주북구,여,4251 ,22515 ,1191194420 
2024,불안장애,광주,광주서구,남,2182 ,13851 ,883590710 
2024,불안장애,광주,광주서구,여,3359 ,21363 ,1361064690 
2024,불안장애,광주,광주광산구,남,2017 ,11224 ,566540380 
2024,불안장애,광주,광주광산구,여,2622 ,12701 ,656910410 
2024,불안장애,광주,광주남구,남,1090 ,5895 ,417683760 
2024,불안장애,광주,광주남구,여,1831 ,7604 ,494380790 
2024,불안장애,대전,대전유성구,남,3609 ,22032 ,1258321040 
2024,불안장애,대전,대전유성구,여,5038 ,31909 ,1865514690 
2024,불안장애,대전,대전대덕구,남,911 ,5202 ,253664790 
2024,불안장애,대전,대전대덕구,여,1325 ,8034 ,371775940 
2024,불안장애,대전,대전서구,남,5686 ,36612 ,2266796100 
2024,불안장애,대전,대전서구,여,9689 ,60306 ,3745414510 
2024,불안장애,대전,대전동구,남,1078 ,5859 ,276150240 
2024,불안장애,대전,대전동구,여,1692 ,9437 ,455274540 
2024,불안장애,대전,대전중구,남,3160 ,19421 ,952538050 
2024,불안장애,대전,대전중구,여,4596 ,31416 ,1516549660 
2024,불안장애,울산,울산남구,남,4810 ,38307 ,1979992010 
2024,불안장애,울산,울산남구,여,7013 ,59816 ,3050346540 
2024,불안장애,울산,울산동구,남,822 ,4544 ,270971150 
2024,불안장애,울산,울산동구,여,1111 ,6039 ,368346980 
2024,불안장애,울산,울산중구,남,1026 ,6734 ,275478970 
2024,불안장애,울산,울산중구,여,1791 ,11651 ,461548240 
2024,불안장애,울산,울산북구,남,588 ,3556 ,169749900 
2024,불안장애,울산,울산북구,여,955 ,5623 ,254513580 
2024,불안장애,울산,울산울주군,남,326 ,2217 ,95843930 
2024,불안장애,울산,울산울주군,여,443 ,2628 ,105546960 
2024,불안장애,경기,가평군,남,295 ,765 ,26843160 
2024,불안장애,경기,가평군,여,374 ,887 ,28189720 
2024,불안장애,경기,양평군,남,576 ,2383 ,88118050 
2024,불안장애,경기,양평군,여,1031 ,3997 ,152515770 
2024,불안장애,경기,연천군,남,162 ,579 ,58428600 
2024,불안장애,경기,연천군,여,193 ,779 ,66876510 
2024,불안장애,경기,광명시,남,1927 ,10400 ,701421430 
2024,불안장애,경기,광명시,여,2835 ,14717 ,1018246530 
2024,불안장애,경기,동두천시,남,749 ,4610 ,296489050 
2024,불안장애,경기,동두천시,여,924 ,6616 ,426731520 
2024,불안장애,경기,부천시,남,0 ,0 ,0 
2024,불안장애,경기,부천시,여,0 ,0 ,0 
2024,불안장애,경기,부천소사구,남,1298 ,7126 ,413089770 
2024,불안장애,경기,부천소사구,여,2035 ,11890 ,652398060 
2024,불안장애,경기,부천오정구,남,453 ,3020 ,123987550 
2024,불안장애,경기,부천오정구,여,989 ,8443 ,415636890 
2024,불안장애,경기,부천원미구,남,3728 ,23515 ,1471752280 
2024,불안장애,경기,부천원미구,여,6059 ,38861 ,2488760500 
2024,불안장애,경기,성남수정구,남,1983 ,10909 ,663081860 
2024,불안장애,경기,성남수정구,여,3088 ,17300 ,1084343910 
2024,불안장애,경기,성남중원구,남,1203 ,6462 ,393362910 
2024,불안장애,경기,성남중원구,여,1811 ,9791 ,610192280 
2024,불안장애,경기,성남분당구,남,6776 ,38427 ,2663879080 
2024,불안장애,경기,성남분당구,여,10044 ,57230 ,3952215450 
2024,불안장애,경기,수원권선구,남,2299 ,11586 ,746940140 
2024,불안장애,경기,수원권선구,여,3185 ,17504 ,1082992370 
2024,불안장애,경기,수원장안구,남,1190 ,8656 ,473437940 
2024,불안장애,경기,수원장안구,여,1770 ,11214 ,572712830 
2024,불안장애,경기,수원팔달구,남,3400 ,20219 ,1419545000 
2024,불안장애,경기,수원팔달구,여,5442 ,33017 ,2181090960 
2024,불안장애,경기,수원영통구,남,4670 ,31293 ,1926858450 
2024,불안장애,경기,수원영통구,여,7759 ,53949 ,3343377260 
2024,불안장애,경기,안양만안구,남,1431 ,9139 ,558328260 
2024,불안장애,경기,안양만안구,여,2140 ,13597 ,836268770 
2024,불안장애,경기,안양동안구,남,3167 ,19119 ,1052707850 
2024,불안장애,경기,안양동안구,여,4915 ,29680 ,1654997750 
2024,불안장애,경기,의정부시,남,3141 ,18639 ,1194544030 
2024,불안장애,경기,의정부시,여,5516 ,32235 ,1874921670 
2024,불안장애,경기,과천시,남,377 ,1934 ,140207320 
2024,불안장애,경기,과천시,여,617 ,2897 ,196439300 
2024,불안장애,경기,구리시,남,1308 ,6902 ,446581670 
2024,불안장애,경기,구리시,여,2253 ,11088 ,703088210 
2024,불안장애,경기,안산단원구,남,2057 ,11237 ,575252120 
2024,불안장애,경기,안산단원구,여,3224 ,19753 ,1035157580 
2024,불안장애,경기,안산상록구,남,1305 ,7077 ,264419990 
2024,불안장애,경기,안산상록구,여,2057 ,10853 ,364365450 
2024,불안장애,경기,평택시,남,4768 ,24369 ,1501718960 
2024,불안장애,경기,평택시,여,6585 ,33461 ,2077972860 
2024,불안장애,경기,하남시,남,1685 ,10125 ,783209970 
2024,불안장애,경기,하남시,여,2922 ,17702 ,1329155130 
2024,불안장애,경기,군포시,남,1191 ,8524 ,430902320 
