진료년도,상별구분,시도,시군구,성별,연령구분,환자수,입내원일수,요양급여비용
2024,ADHD,전북,전주완산구,남,100세이상,0 ,0 ,0 
2024,ADHD,전북,전주완산구,여,0~9세,66 ,550 ,31052680 
2024,ADHD,전북,전주완산구,여,10~19세,212 ,1449 ,103676170 
2024,ADHD,전북,전주완산구,여,20~29세,298 ,2068 ,181126810 
2024,ADHD,전북,전주완산구,여,30~39세,139 ,966 ,84576910 
2024,ADHD,전북,전주완산구,여,40~49세,38 ,221 ,18342210 
2024,ADHD,전북,전주완산구,여,50~59세,0 ,0 ,0 
2024,ADHD,전북,전주완산구,여,60~69세,0 ,0 ,0 
2024,ADHD,전북,전주완산구,여,70~79세,0 ,0 ,0 
2024,ADHD,전북,전주완산구,여,80~89세,0 ,0 ,0 
2024,ADHD,전북,전주완산구,여,90~99세,0 ,0 ,0 
2024,ADHD,전북,전주완산구,여,100세이상,0 ,0 ,0 
2024,ADHD,전북,전주덕진구,남,0~9세,445 ,2360 ,192977540 
2024,ADHD,전북,전주덕진구,남,10~19세,435 ,2280 ,201740180 
2024,ADHD,전북,전주덕진구,남,20~29세,144 ,890 ,79966290 
2024,ADHD,전북,전주덕진구,남,30~39세,67 ,452 ,35026000 
2024,ADHD,전북,전주덕진구,남,40~49세,23 ,93 ,11485470 
2024,ADHD,전북,전주덕진구,남,50~59세,0 ,0 ,0 
2024,ADHD,전북,전주덕진구,남,60~69세,0 ,0 ,0 
2024,ADHD,전북,전주덕진구,남,70~79세,0 ,0 ,0 
2024,ADHD,전북,전주덕진구,남,80~89세,0 ,0 ,0 
2024,ADHD,전북,전주덕진구,남,90~99세,0 ,0 ,0 
2024,ADHD,전북,전주덕진구,남,100세이상,0 ,0 ,0 
2024,ADHD,전북,전주덕진구,여,0~9세,89 ,345 ,30320110 
2024,ADHD,전북,전주덕진구,여,10~19세,159 ,848 ,72199810 
2024,ADHD,전북,전주덕진구,여,20~29세,141 ,833 ,65538840 
2024,ADHD,전북,전주덕진구,여,30~39세,61 ,427 ,38163160 
2024,ADHD,전북,전주덕진구,여,40~49세,29 ,178 ,15043930 
2024,ADHD,전북,전주덕진구,여,50~59세,0 ,0 ,0 
2024,ADHD,전북,전주덕진구,여,60~69세,0 ,0 ,0 
2024,ADHD,전북,전주덕진구,여,70~79세,0 ,0 ,0 
2024,ADHD,전북,전주덕진구,여,80~89세,0 ,0 ,0 
2024,ADHD,전북,전주덕진구,여,90~99세,0 ,0 ,0 
2024,ADHD,전북,전주덕진구,여,100세이상,0 ,0 ,0 
2024,ADHD,전북,정읍시,남,0~9세,26 ,126 ,8414690 
2024,ADHD,전북,정읍시,남,10~19세,32 ,148 ,8769230 
2024,ADHD,전북,정읍시,남,20~29세,17 ,90 ,3479490 
2024,ADHD,전북,정읍시,남,30~39세,0 ,0 ,0 
2024,ADHD,전북,정읍시,남,40~49세,0 ,0 ,0 
2024,ADHD,전북,정읍시,남,50~59세,0 ,0 ,0 
2024,ADHD,전북,정읍시,남,60~69세,0 ,0 ,0 
2024,ADHD,전북,정읍시,남,70~79세,0 ,0 ,0 
2024,ADHD,전북,정읍시,남,80~89세,0 ,0 ,0 
2024,ADHD,전북,정읍시,남,90~99세,0 ,0 ,0 
2024,ADHD,전북,정읍시,남,100세이상,0 ,0 ,0 
2024,ADHD,전북,정읍시,여,0~9세,0 ,0 ,0 
2024,ADHD,전북,정읍시,여,10~19세,10 ,55 ,3057400 
2024,ADHD,전북,정읍시,여,20~29세,0 ,0 ,0 
2024,ADHD,전북,정읍시,여,30~39세,0 ,0 ,0 
2024,ADHD,전북,정읍시,여,40~49세,0 ,0 ,0 
2024,ADHD,전북,정읍시,여,50~59세,0 ,0 ,0 
2024,ADHD,전북,정읍시,여,60~69세,0 ,0 ,0 
2024,ADHD,전북,정읍시,여,70~79세,0 ,0 ,0 
2024,ADHD,전북,정읍시,여,80~89세,0 ,0 ,0 
2024,ADHD,전북,정읍시,여,90~99세,0 ,0 ,0 
2024,ADHD,전북,정읍시,여,100세이상,0 ,0 ,0 
2024,ADHD,전북,김제시,남,0~9세,12 ,106 ,4607260 
2024,ADHD,전북,김제시,남,10~19세,20 ,129 ,7379450 
2024,ADHD,전북,김제시,남,20~29세,17 ,81 ,3322950 
2024,ADHD,전북,김제시,남,30~39세,0 ,0 ,0 
2024,ADHD,전북,김제시,남,40~49세,0 ,0 ,0 
2024,ADHD,전북,김제시,남,50~59세,0 ,0 ,0 
2024,ADHD,전북,김제시,남,60~69세,0 ,0 ,0 
2024,ADHD,전북,김제시,남,70~79세,0 ,0 ,0 
2024,ADHD,전북,김제시,남,80~89세,0 ,0 ,0 
2024,ADHD,전북,김제시,남,90~99세,0 ,0 ,0 
2024,ADHD,전북,김제시,남,100세이상,0 ,0 ,0 
2024,ADHD,전북,김제시,여,0~9세,0 ,0 ,0 
2024,ADHD,전북,김제시,여,10~19세,0 ,0 ,0 
2024,ADHD,전북,김제시,여,20~29세,0 ,0 ,0 
2024,ADHD,전북,김제시,여,30~39세,0 ,0 ,0 
2024,ADHD,전북,김제시,여,40~49세,0 ,0 ,0 
2024,ADHD,전북,김제시,여,50~59세,0 ,0 ,0 
2024,ADHD,전북,김제시,여,60~69세,0 ,0 ,0 
2024,ADHD,전북,김제시,여,70~79세,0 ,0 ,0 
2024,ADHD,전북,김제시,여,80~89세,0 ,0 ,0 
2024,ADHD,전북,김제시,여,90~99세,0 ,0 ,0 
2024,ADHD,전북,김제시,여,100세이상,0 ,0 ,0 
2024,ADHD,전남,강진군,남,0~9세,0 ,0 ,0 
2024,ADHD,전남,강진군,남,10~19세,0 ,0 ,0 
2024,ADHD,전남,강진군,남,20~29세,0 ,0 ,0 
2024,ADHD,전남,강진군,남,30~39세,0 ,0 ,0 
2024,ADHD,전남,강진군,남,40~49세,0 ,0 ,0 
2024,ADHD,전남,강진군,남,50~59세,0 ,0 ,0 
2024,ADHD,전남,강진군,남,60~69세,0 ,0 ,0 
2024,ADHD,전남,강진군,남,70~79세,0 ,0 ,0 
2024,ADHD,전남,강진군,남,80~89세,0 ,0 ,0 
2024,ADHD,전남,강진군,남,90~99세,0 ,0 ,0 
2024,ADHD,전남,강진군,남,100세이상,0 ,0 ,0 
2024,ADHD,전남,강진군,여,0~9세,0 ,0 ,0 
2024,ADHD,전남,강진군,여,10~19세,0 ,0 ,0 
2024,ADHD,전남,강진군,여,20~29세,0 ,0 ,0 
2024,ADHD,전남,강진군,여,30~39세,0 ,0 ,0 
2024,ADHD,전남,강진군,여,40~49세,0 ,0 ,0 
2024,ADHD,전남,강진군,여,50~59세,0 ,0 ,0 
2024,ADHD,전남,강진군,여,60~69세,0 ,0 ,0 
2024,ADHD,전남,강진군,여,70~79세,0 ,0 ,0 
2024,ADHD,전남,강진군,여,80~89세,0 ,0 ,0 
2024,ADHD,전남,강진군,여,90~99세,0 ,0 ,0 
2024,ADHD,전남,강진군,여,100세이상,0 ,0 ,0 
2024,ADHD,전남,고흥군,남,0~9세,0 ,0 ,0 
2024,ADHD,전남,고흥군,남,10~19세,12 ,138 ,8532990 
2024,ADHD,전남,고흥군,남,20~29세,0 ,0 ,0 
2024,ADHD,전남,고흥군,남,30~39세,0 ,0 ,0 
2024,ADHD,전남,고흥군,남,40~49세,0 ,0 ,0 
2024,ADHD,전남,고흥군,남,50~59세,0 ,0 ,0 
2024,ADHD,전남,고흥군,남,60~69세,0 ,0 ,0 
2024,ADHD,전남,고흥군,남,70~79세,0 ,0 ,0 
2024,ADHD,전남,고흥군,남,80~89세,0 ,0 ,0 
2024,ADHD,전남,고흥군,남,90~99세,0 ,0 ,0 
2024,ADHD,전남,고흥군,남,100세이상,0 ,0 ,0 
2024,ADHD,전남,고흥군,여,0~9세,0 ,0 ,0 
2024,ADHD,전남,고흥군,여,10~19세,0 ,0 ,0 
2024,ADHD,전남,고흥군,여,20~29세,0 ,0 ,0 
2024,ADHD,전남,고흥군,여,30~39세,0 ,0 ,0 
2024,ADHD,전남,고흥군,여,40~49세,0 ,0 ,0 
2024,ADHD,전남,고흥군,여,50~59세,0 ,0 ,0 
2024,ADHD,전남,고흥군,여,60~69세,0 ,0 ,0 
2024,ADHD,전남,고흥군,여,70~79세,0 ,0 ,0 
2024,ADHD,전남,고흥군,여,80~89세,0 ,0 ,0 
2024,ADHD,전남,고흥군,여,90~99세,0 ,0 ,0 
2024,ADHD,전남,고흥군,여,100세이상,0 ,0 ,0 
2024,ADHD,전남,곡성군,남,0~9세,0 ,0 ,0 
2024,ADHD,전남,곡성군,남,10~19세,0 ,0 ,0 
2024,ADHD,전남,곡성군,남,20~29세,0 ,0 ,0 
2024,ADHD,전남,곡성군,남,30~39세,0 ,0 ,0 
2024,ADHD,전남,곡성군,남,40~49세,0 ,0 ,0 
2024,ADHD,전남,곡성군,남,50~59세,0 ,0 ,0 
2024,ADHD,전남,곡성군,남,60~69세,0 ,0 ,0 
2024,ADHD,전남,곡성군,남,70~79세,0 ,0 ,0 
2024,ADHD,전남,곡성군,남,80~89세,0 ,0 ,0 
2024,ADHD,전남,곡성군,남,90~99세,0 ,0 ,0 
2024,ADHD,전남,곡성군,남,100세이상,0 ,0 ,0 
2024,ADHD,전남,곡성군,여,0~9세,0 ,0 ,0 
2024,ADHD,전남,곡성군,여,10~19세,0 ,0 ,0 
2024,ADHD,전남,곡성군,여,20~29세,0 ,0 ,0 
2024,ADHD,전남,곡성군,여,30~39세,0 ,0 ,0 
2024,ADHD,전남,곡성군,여,40~49세,0 ,0 ,0 
2024,ADHD,전남,곡성군,여,50~59세,0 ,0 ,0 
2024,ADHD,전남,곡성군,여,60~69세,0 ,0 ,0 
2024,ADHD,전남,곡성군,여,70~79세,0 ,0 ,0 
2024,ADHD,전남,곡성군,여,80~89세,0 ,0 ,0 
2024,ADHD,전남,곡성군,여,90~99세,0 ,0 ,0 
2024,ADHD,전남,곡성군,여,100세이상,0 ,0 ,0 
2024,ADHD,전남,구례군,남,0~9세,0 ,0 ,0 
2024,ADHD,전남,구례군,남,10~19세,0 ,0 ,0 
2024,ADHD,전남,구례군,남,20~29세,0 ,0 ,0 
2024,ADHD,전남,구례군,남,30~39세,0 ,0 ,0 
2024,ADHD,전남,구례군,남,40~49세,0 ,0 ,0 
2024,ADHD,전남,구례군,남,50~59세,0 ,0 ,0 
2024,ADHD,전남,구례군,남,60~69세,0 ,0 ,0 
2024,ADHD,전남,구례군,남,70~79세,0 ,0 ,0 
2024,ADHD,전남,구례군,남,80~89세,0 ,0 ,0 
2024,ADHD,전남,구례군,남,90~99세,0 ,0 ,0 
2024,ADHD,전남,구례군,남,100세이상,0 ,0 ,0 
2024,ADHD,전남,구례군,여,0~9세,0 ,0 ,0 
2024,ADHD,전남,구례군,여,10~19세,0 ,0 ,0 
2024,ADHD,전남,구례군,여,20~29세,0 ,0 ,0 
2024,ADHD,전남,구례군,여,30~39세,0 ,0 ,0 
2024,ADHD,전남,구례군,여,40~49세,0 ,0 ,0 
2024,ADHD,전남,구례군,여,50~59세,0 ,0 ,0 
2024,ADHD,전남,구례군,여,60~69세,0 ,0 ,0 
2024,ADHD,전남,구례군,여,70~79세,0 ,0 ,0 
2024,ADHD,전남,구례군,여,80~89세,0 ,0 ,0 
2024,ADHD,전남,구례군,여,90~99세,0 ,0 ,0 
2024,ADHD,전남,구례군,여,100세이상,0 ,0 ,0 
2024,ADHD,전남,담양군,남,0~9세,21 ,132 ,15399920 
2024,ADHD,전남,담양군,남,10~19세,23 ,114 ,10076340 
2024,ADHD,전남,담양군,남,20~29세,0 ,0 ,0 
2024,ADHD,전남,담양군,남,30~39세,0 ,0 ,0 
2024,ADHD,전남,담양군,남,40~49세,0 ,0 ,0 
2024,ADHD,전남,담양군,남,50~59세,0 ,0 ,0 
2024,ADHD,전남,담양군,남,60~69세,0 ,0 ,0 
2024,ADHD,전남,담양군,남,70~79세,0 ,0 ,0 
2024,ADHD,전남,담양군,남,80~89세,0 ,0 ,0 
2024,ADHD,전남,담양군,남,90~99세,0 ,0 ,0 
2024,ADHD,전남,담양군,남,100세이상,0 ,0 ,0 
2024,ADHD,전남,담양군,여,0~9세,0 ,0 ,0 
2024,ADHD,전남,담양군,여,10~19세,10 ,48 ,4926200 
2024,ADHD,전남,담양군,여,20~29세,0 ,0 ,0 
2024,ADHD,전남,담양군,여,30~39세,0 ,0 ,0 
2024,ADHD,전남,담양군,여,40~49세,0 ,0 ,0 
2024,ADHD,전남,담양군,여,50~59세,0 ,0 ,0 
2024,ADHD,전남,담양군,여,60~69세,0 ,0 ,0 
2024,ADHD,전남,담양군,여,70~79세,0 ,0 ,0 
2024,ADHD,전남,담양군,여,80~89세,0 ,0 ,0 
2024,ADHD,전남,담양군,여,90~99세,0 ,0 ,0 
2024,ADHD,전남,담양군,여,100세이상,0 ,0 ,0 
2024,ADHD,전남,무안군,남,0~9세,0 ,0 ,0 
2024,ADHD,전남,무안군,남,10~19세,0 ,0 ,0 
2024,ADHD,전남,무안군,남,20~29세,0 ,0 ,0 
2024,ADHD,전남,무안군,남,30~39세,0 ,0 ,0 
2024,ADHD,전남,무안군,남,40~49세,0 ,0 ,0 
2024,ADHD,전남,무안군,남,50~59세,0 ,0 ,0 
2024,ADHD,전남,무안군,남,60~69세,0 ,0 ,0 
2024,ADHD,전남,무안군,남,70~79세,0 ,0 ,0 
2024,ADHD,전남,무안군,남,80~89세,0 ,0 ,0 
2024,ADHD,전남,무안군,남,90~99세,0 ,0 ,0 
2024,ADHD,전남,무안군,남,100세이상,0 ,0 ,0 
2024,ADHD,전남,무안군,여,0~9세,0 ,0 ,0 
2024,ADHD,전남,무안군,여,10~19세,0 ,0 ,0 
2024,ADHD,전남,무안군,여,20~29세,0 ,0 ,0 
2024,ADHD,전남,무안군,여,30~39세,0 ,0 ,0 
2024,ADHD,전남,무안군,여,40~49세,0 ,0 ,0 
2024,ADHD,전남,무안군,여,50~59세,0 ,0 ,0 
2024,ADHD,전남,무안군,여,60~69세,0 ,0 ,0 
2024,ADHD,전남,무안군,여,70~79세,0 ,0 ,0 
2024,ADHD,전남,무안군,여,80~89세,0 ,0 ,0 
2024,ADHD,전남,무안군,여,90~99세,0 ,0 ,0 
2024,ADHD,전남,무안군,여,100세이상,0 ,0 ,0 
2024,ADHD,전남,보성군,남,0~9세,0 ,0 ,0 
2024,ADHD,전남,보성군,남,10~19세,0 ,0 ,0 
2024,ADHD,전남,보성군,남,20~29세,0 ,0 ,0 
2024,ADHD,전남,보성군,남,30~39세,0 ,0 ,0 
2024,ADHD,전남,보성군,남,40~49세,0 ,0 ,0 
2024,ADHD,전남,보성군,남,50~59세,0 ,0 ,0 
2024,ADHD,전남,보성군,남,60~69세,0 ,0 ,0 
2024,ADHD,전남,보성군,남,70~79세,0 ,0 ,0 
2024,ADHD,전남,보성군,남,80~89세,0 ,0 ,0 
2024,ADHD,전남,보성군,남,90~99세,0 ,0 ,0 
2024,ADHD,전남,보성군,남,100세이상,0 ,0 ,0 
2024,ADHD,전남,보성군,여,0~9세,0 ,0 ,0 
2024,ADHD,전남,보성군,여,10~19세,0 ,0 ,0 
2024,ADHD,전남,보성군,여,20~29세,0 ,0 ,0 
2024,ADHD,전남,보성군,여,30~39세,0 ,0 ,0 
2024,ADHD,전남,보성군,여,40~49세,0 ,0 ,0 
2024,ADHD,전남,보성군,여,50~59세,0 ,0 ,0 
2024,ADHD,전남,보성군,여,60~69세,0 ,0 ,0 
2024,ADHD,전남,보성군,여,70~79세,0 ,0 ,0 
2024,ADHD,전남,보성군,여,80~89세,0 ,0 ,0 
2024,ADHD,전남,보성군,여,90~99세,0 ,0 ,0 
2024,ADHD,전남,보성군,여,100세이상,0 ,0 ,0 
2024,ADHD,전남,신안군,남,10~19세,0 ,0 ,0 
2024,ADHD,전남,신안군,남,20~29세,0 ,0 ,0 
2024,ADHD,전남,신안군,남,30~39세,0 ,0 ,0 
2024,ADHD,전남,신안군,남,40~49세,0 ,0 ,0 
2024,ADHD,전남,신안군,남,50~59세,0 ,0 ,0 
2024,ADHD,전남,신안군,남,60~69세,0 ,0 ,0 
2024,ADHD,전남,신안군,남,70~79세,0 ,0 ,0 
2024,ADHD,전남,신안군,남,80~89세,0 ,0 ,0 
2024,ADHD,전남,신안군,남,90~99세,0 ,0 ,0 
2024,ADHD,전남,신안군,남,100세이상,0 ,0 ,0 
2024,ADHD,전남,신안군,여,0~9세,0 ,0 ,0 
2024,ADHD,전남,신안군,여,10~19세,0 ,0 ,0 
2024,ADHD,전남,신안군,여,20~29세,0 ,0 ,0 
2024,ADHD,전남,신안군,여,30~39세,0 ,0 ,0 
2024,ADHD,전남,신안군,여,40~49세,0 ,0 ,0 
2024,ADHD,전남,신안군,여,50~59세,0 ,0 ,0 
2024,ADHD,전남,신안군,여,60~69세,0 ,0 ,0 
2024,ADHD,전남,신안군,여,70~79세,0 ,0 ,0 
2024,ADHD,전남,신안군,여,80~89세,0 ,0 ,0 
2024,ADHD,전남,신안군,여,90~99세,0 ,0 ,0 
2024,ADHD,전남,신안군,여,100세이상,0 ,0 ,0 
2024,ADHD,전남,영광군,남,0~9세,13 ,42 ,3815830 
2024,ADHD,전남,영광군,남,10~19세,27 ,235 ,18397150 
2024,ADHD,전남,영광군,남,20~29세,13 ,61 ,4982630 
2024,ADHD,전남,영광군,남,30~39세,0 ,0 ,0 
2024,ADHD,전남,영광군,남,40~49세,0 ,0 ,0 
2024,ADHD,전남,영광군,남,50~59세,0 ,0 ,0 
2024,ADHD,전남,영광군,남,60~69세,0 ,0 ,0 
2024,ADHD,전남,영광군,남,70~79세,0 ,0 ,0 
2024,ADHD,전남,영광군,남,80~89세,0 ,0 ,0 
2024,ADHD,전남,영광군,남,90~99세,0 ,0 ,0 
2024,ADHD,전남,영광군,남,100세이상,0 ,0 ,0 
2024,ADHD,전남,영광군,여,0~9세,0 ,0 ,0 
2024,ADHD,전남,영광군,여,10~19세,14 ,89 ,5363900 
2024,ADHD,전남,영광군,여,20~29세,0 ,0 ,0 
2024,ADHD,전남,영광군,여,30~39세,0 ,0 ,0 
2024,ADHD,전남,영광군,여,40~49세,0 ,0 ,0 
2024,ADHD,전남,영광군,여,50~59세,0 ,0 ,0 
2024,ADHD,전남,영광군,여,60~69세,0 ,0 ,0 
2024,ADHD,전남,영광군,여,70~79세,0 ,0 ,0 
2024,ADHD,전남,영광군,여,80~89세,0 ,0 ,0 
2024,ADHD,전남,영광군,여,90~99세,0 ,0 ,0 
2024,ADHD,전남,영광군,여,100세이상,0 ,0 ,0 
2024,ADHD,전남,영암군,남,0~9세,0 ,0 ,0 
2024,ADHD,전남,영암군,남,10~19세,0 ,0 ,0 
2024,ADHD,전남,영암군,남,20~29세,0 ,0 ,0 
2024,ADHD,전남,영암군,남,30~39세,0 ,0 ,0 
2024,ADHD,전남,영암군,남,40~49세,0 ,0 ,0 
2024,ADHD,전남,영암군,남,50~59세,0 ,0 ,0 
2024,ADHD,전남,영암군,남,60~69세,0 ,0 ,0 
2024,ADHD,전남,영암군,남,70~79세,0 ,0 ,0 
2024,ADHD,전남,영암군,남,80~89세,0 ,0 ,0 
2024,ADHD,전남,영암군,남,90~99세,0 ,0 ,0 
2024,ADHD,전남,영암군,남,100세이상,0 ,0 ,0 
2024,ADHD,전남,영암군,여,0~9세,0 ,0 ,0 
2024,ADHD,전남,영암군,여,10~19세,0 ,0 ,0 
2024,ADHD,전남,영암군,여,20~29세,0 ,0 ,0 
2024,ADHD,전남,영암군,여,30~39세,0 ,0 ,0 
2024,ADHD,전남,영암군,여,40~49세,0 ,0 ,0 
2024,ADHD,전남,영암군,여,50~59세,0 ,0 ,0 
2024,ADHD,전남,영암군,여,60~69세,0 ,0 ,0 
2024,ADHD,전남,영암군,여,70~79세,0 ,0 ,0 
2024,ADHD,전남,영암군,여,80~89세,0 ,0 ,0 
2024,ADHD,전남,영암군,여,90~99세,0 ,0 ,0 
2024,ADHD,전남,영암군,여,100세이상,0 ,0 ,0 
2024,ADHD,전남,완도군,남,0~9세,0 ,0 ,0 
2024,ADHD,전남,완도군,남,10~19세,0 ,0 ,0 
2024,ADHD,전남,완도군,남,20~29세,0 ,0 ,0 
2024,ADHD,전남,완도군,남,30~39세,0 ,0 ,0 
2024,ADHD,전남,완도군,남,40~49세,0 ,0 ,0 
2024,ADHD,전남,완도군,남,50~59세,0 ,0 ,0 
2024,ADHD,전남,완도군,남,60~69세,0 ,0 ,0 
2024,ADHD,전남,완도군,남,70~79세,0 ,0 ,0 
2024,ADHD,전남,완도군,남,80~89세,0 ,0 ,0 
2024,ADHD,전남,완도군,남,90~99세,0 ,0 ,0 
2024,ADHD,전남,완도군,남,100세이상,0 ,0 ,0 
2024,ADHD,전남,완도군,여,0~9세,0 ,0 ,0 
2024,ADHD,전남,완도군,여,10~19세,0 ,0 ,0 
2024,ADHD,전남,완도군,여,20~29세,0 ,0 ,0 
2024,ADHD,전남,완도군,여,30~39세,0 ,0 ,0 
2024,ADHD,전남,완도군,여,40~49세,0 ,0 ,0 
2024,ADHD,전남,완도군,여,50~59세,0 ,0 ,0 
2024,ADHD,전남,완도군,여,60~69세,0 ,0 ,0 
2024,ADHD,전남,완도군,여,70~79세,0 ,0 ,0 
2024,ADHD,전남,완도군,여,80~89세,0 ,0 ,0 
2024,ADHD,전남,완도군,여,90~99세,0 ,0 ,0 
2024,ADHD,전남,완도군,여,100세이상,0 ,0 ,0 
2024,ADHD,전남,장성군,남,0~9세,0 ,0 ,0 
2024,ADHD,전남,장성군,남,10~19세,0 ,0 ,0 
2024,ADHD,전남,장성군,남,20~29세,0 ,0 ,0 
2024,ADHD,전남,장성군,남,30~39세,0 ,0 ,0 
2024,ADHD,전남,장성군,남,40~49세,0 ,0 ,0 
2024,ADHD,전남,장성군,남,50~59세,0 ,0 ,0 
2024,ADHD,전남,장성군,남,60~69세,0 ,0 ,0 
2024,ADHD,전남,장성군,남,70~79세,0 ,0 ,0 
2024,ADHD,전남,장성군,남,80~89세,0 ,0 ,0 
2024,ADHD,전남,장성군,남,90~99세,0 ,0 ,0 
2024,ADHD,전남,장성군,남,100세이상,0 ,0 ,0 
2024,ADHD,전남,장성군,여,0~9세,0 ,0 ,0 
2024,ADHD,전남,장성군,여,10~19세,0 ,0 ,0 
2024,ADHD,전남,장성군,여,20~29세,0 ,0 ,0 
2024,ADHD,전남,장성군,여,30~39세,0 ,0 ,0 
2024,ADHD,전남,장성군,여,40~49세,0 ,0 ,0 
2024,ADHD,전남,장성군,여,50~59세,0 ,0 ,0 
2024,ADHD,전남,장성군,여,60~69세,0 ,0 ,0 
2024,ADHD,전남,장성군,여,70~79세,0 ,0 ,0 
2024,ADHD,전남,장성군,여,80~89세,0 ,0 ,0 
2024,ADHD,전남,장성군,여,90~99세,0 ,0 ,0 
2024,ADHD,전남,장성군,여,100세이상,0 ,0 ,0 
2024,ADHD,전남,장흥군,남,0~9세,0 ,0 ,0 
2024,ADHD,전남,장흥군,남,10~19세,0 ,0 ,0 
2024,ADHD,전남,장흥군,남,20~29세,0 ,0 ,0 
2024,ADHD,전남,장흥군,남,30~39세,0 ,0 ,0 
2024,ADHD,전남,장흥군,남,40~49세,0 ,0 ,0 
2024,ADHD,전남,장흥군,남,50~59세,0 ,0 ,0 
2024,ADHD,전남,장흥군,남,60~69세,0 ,0 ,0 
2024,ADHD,전남,장흥군,남,70~79세,0 ,0 ,0 
2024,ADHD,전남,장흥군,남,80~89세,0 ,0 ,0 
2024,ADHD,전남,장흥군,남,90~99세,0 ,0 ,0 
2024,ADHD,전남,장흥군,남,100세이상,0 ,0 ,0 
2024,ADHD,전남,장흥군,여,0~9세,0 ,0 ,0 
2024,ADHD,전남,장흥군,여,10~19세,0 ,0 ,0 
2024,ADHD,전남,장흥군,여,20~29세,0 ,0 ,0 
2024,ADHD,전남,장흥군,여,30~39세,0 ,0 ,0 
2024,ADHD,전남,장흥군,여,40~49세,0 ,0 ,0 
2024,ADHD,전남,장흥군,여,50~59세,0 ,0 ,0 
2024,ADHD,전남,장흥군,여,60~69세,0 ,0 ,0 
2024,ADHD,전남,장흥군,여,70~79세,0 ,0 ,0 
2024,ADHD,전남,장흥군,여,80~89세,0 ,0 ,0 
2024,ADHD,전남,장흥군,여,90~99세,0 ,0 ,0 
2024,ADHD,전남,장흥군,여,100세이상,0 ,0 ,0 
2024,ADHD,전남,진도군,남,0~9세,0 ,0 ,0 
2024,ADHD,전남,진도군,남,10~19세,0 ,0 ,0 
2024,ADHD,전남,진도군,남,20~29세,0 ,0 ,0 
2024,ADHD,전남,진도군,남,30~39세,0 ,0 ,0 
2024,ADHD,전남,진도군,남,40~49세,0 ,0 ,0 
2024,ADHD,전남,진도군,남,50~59세,0 ,0 ,0 
2024,ADHD,전남,진도군,남,60~69세,0 ,0 ,0 
2024,ADHD,전남,진도군,남,70~79세,0 ,0 ,0 
2024,ADHD,전남,진도군,남,80~89세,0 ,0 ,0 
2024,ADHD,전남,진도군,남,90~99세,0 ,0 ,0 
2024,ADHD,전남,진도군,남,100세이상,0 ,0 ,0 
2024,ADHD,전남,진도군,여,0~9세,0 ,0 ,0 
2024,ADHD,전남,진도군,여,10~19세,0 ,0 ,0 
2024,ADHD,전남,진도군,여,20~29세,0 ,0 ,0 
2024,ADHD,전남,진도군,여,30~39세,0 ,0 ,0 
2024,ADHD,전남,진도군,여,40~49세,0 ,0 ,0 
2024,ADHD,전남,진도군,여,50~59세,0 ,0 ,0 
2024,ADHD,전남,진도군,여,60~69세,0 ,0 ,0 
2024,ADHD,전남,진도군,여,70~79세,0 ,0 ,0 
2024,ADHD,전남,진도군,여,80~89세,0 ,0 ,0 
2024,ADHD,전남,진도군,여,90~99세,0 ,0 ,0 
2024,ADHD,전남,진도군,여,100세이상,0 ,0 ,0 
2024,ADHD,전남,함평군,남,0~9세,0 ,0 ,0 
2024,ADHD,전남,함평군,남,10~19세,11 ,71 ,7278090 
2024,ADHD,전남,함평군,남,20~29세,0 ,0 ,0 
2024,ADHD,전남,함평군,남,30~39세,0 ,0 ,0 
2024,ADHD,전남,함평군,남,40~49세,0 ,0 ,0 
2024,ADHD,전남,함평군,남,50~59세,0 ,0 ,0 
2024,ADHD,전남,함평군,남,60~69세,0 ,0 ,0 
2024,ADHD,전남,함평군,남,70~79세,0 ,0 ,0 
2024,ADHD,전남,함평군,남,80~89세,0 ,0 ,0 
2024,ADHD,전남,함평군,남,90~99세,0 ,0 ,0 
2024,ADHD,전남,함평군,남,100세이상,0 ,0 ,0 
2024,ADHD,전남,함평군,여,0~9세,0 ,0 ,0 
2024,ADHD,전남,함평군,여,10~19세,0 ,0 ,0 
2024,ADHD,전남,함평군,여,20~29세,0 ,0 ,0 
2024,ADHD,전남,함평군,여,30~39세,0 ,0 ,0 
2024,ADHD,전남,함평군,여,40~49세,0 ,0 ,0 
2024,ADHD,전남,함평군,여,50~59세,0 ,0 ,0 
2024,ADHD,전남,함평군,여,60~69세,0 ,0 ,0 
2024,ADHD,전남,함평군,여,70~79세,0 ,0 ,0 
2024,ADHD,전남,함평군,여,80~89세,0 ,0 ,0 
2024,ADHD,전남,함평군,여,90~99세,0 ,0 ,0 
2024,ADHD,전남,함평군,여,100세이상,0 ,0 ,0 
2024,ADHD,전남,해남군,남,0~9세,37 ,172 ,20906510 
2024,ADHD,전남,해남군,남,10~19세,32 ,140 ,13354000 
2024,ADHD,전남,해남군,남,20~29세,15 ,58 ,10427700 
2024,ADHD,전남,해남군,남,30~39세,12 ,67 ,6065040 
2024,ADHD,전남,해남군,남,40~49세,0 ,0 ,0 
2024,ADHD,전남,해남군,남,50~59세,0 ,0 ,0 
2024,ADHD,전남,해남군,남,60~69세,0 ,0 ,0 
2024,ADHD,전남,해남군,남,70~79세,0 ,0 ,0 
